,SchoolDist,OfnsDesc,CrimeCount
618,13,OFFENSES AGAINST PUBLIC ADMINISTRATION,411
619,13,GRAND LARCENY OF MOTOR VEHICLE,29
620,13,GRAND LARCENY,388
621,13,MISCELLANEOUS PENAL LAW,535
622,13,DISORDERLY CONDUCT,81
623,13,BURGLARY,151
624,13,DANGEROUS WEAPONS,321
625,13,THEFT-FRAUD,55
626,13,ALCOHOLIC BEVERAGE CONTROL LAW,9
627,13,OTHER STATE LAWS,1118
628,13,FRAUDS,51
629,13,OTHER OFFENSES RELATED TO THEFT,1158
630,13,CRIMINAL TRESPASS,560
631,13,POSSESSION OF STOLEN PROPERTY,24
632,13,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,158
633,13,PROSTITUTION & RELATED OFFENSES,23
634,13,OFFENSES AGAINST PUBLIC SAFETY,1
635,13,OTHER STATE LAWS (NON PENAL LAW),85
636,13,FRAUDULENT ACCOSTING,1
637,13,INTOXICATED/IMPAIRED DRIVING,22
638,13,FELONY ASSAULT,371
639,13,OFFENSES RELATED TO CHILDREN,1
640,13,FORCIBLE TOUCHING,20
641,13,MURDER & NON-NEGL. MANSLAUGHTER,28
642,13,ROBBERY,524
643,13,RAPE,30
644,13,PETIT LARCENY,181
645,13,DANGEROUS DRUGS,3160
646,13,GAMBLING,39
647,13,POSSESSION OF STOLEN PROPERTY 5,528
648,13,KIDNAPPING & RELATED OFFENSES,14
649,13,ARSON,6
650,13,SEX CRIMES,119
651,13,ASSAULT 3 & RELATED OFFENSES,975
652,13,MOVING INFRACTIONS,13
653,13,VEHICLE AND TRAFFIC LAWS,215
654,13,CRIMINAL MISCHIEF & RELATED OFFENSES,293
655,13,FORGERY,177
656,13,HARRASSMENT 2,13
657,13,OFFENSES INVOLVING FRAUD,117
658,13,OTHER TRAFFIC INFRACTION,659
659,13,BURGLAR'S TOOLS,10
660,13,ANTICIPATORY OFFENSES,2
661,13,CHILD ABANDONMENT/NON SUPPORT 1,2
662,13,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),10
663,13,OFFENSES AGAINST THE PERSON,49
664,13,"LOITERING/GAMBLING (CARDS, DICE, ETC)",2
665,13,F.C.A. P.I.N.O.S.,47
666,13,INTOXICATED & IMPAIRED DRIVING,207
667,14,OTHER TRAFFIC INFRACTION,353
668,14,MISCELLANEOUS PENAL LAW,302
669,14,DANGEROUS WEAPONS,304
670,14,INTOXICATED & IMPAIRED DRIVING,145
671,14,CRIMINAL MISCHIEF & RELATED OFFENSES,381
672,14,OFFENSES AGAINST PUBLIC ADMINISTRATION,249
673,14,GRAND LARCENY OF MOTOR VEHICLE,22
674,14,POSSESSION OF STOLEN PROPERTY 5,262
675,14,POSSESSION OF STOLEN PROPERTY,33
676,14,GRAND LARCENY,127
677,14,DISORDERLY CONDUCT,47
678,14,DANGEROUS DRUGS,2555
679,14,FELONY ASSAULT,290
680,14,ALCOHOLIC BEVERAGE CONTROL LAW,11
681,14,F.C.A. P.I.N.O.S.,4
682,14,ARSON,2
683,14,MOVING INFRACTIONS,24
684,14,OFFENSES INVOLVING FRAUD,28
685,14,OFFENSES AGAINST PUBLIC SAFETY,3
686,14,OTHER STATE LAWS (NON PENAL LAW),59
687,14,PROSTITUTION & RELATED OFFENSES,6
688,14,THEFT-FRAUD,3
689,14,OFFENSES AGAINST THE PERSON,25
690,14,ROBBERY,267
691,14,HARASSMENT,28
692,14,PETIT LARCENY,139
693,14,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),9
694,14,VEHICLE AND TRAFFIC LAWS,110
695,14,GAMBLING,15
696,14,RAPE,5
697,14,SEX CRIMES,18
698,14,MURDER & NON-NEGL. MANSLAUGHTER,18
699,14,BURGLAR'S TOOLS,8
700,14,LOITERING,1
701,14,INTOXICATED/IMPAIRED DRIVING,14
702,14,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,108
703,14,ASSAULT 3 & RELATED OFFENSES,679
704,14,HARRASSMENT 2,6
705,14,OTHER OFFENSES RELATED TO THEFT,488
706,14,HOMICIDE-NEGLIGENT-VEHICLE,1
707,14,ANTICIPATORY OFFENSES,12
708,14,FORGERY,81
709,14,CRIMINAL TRESPASS,681
710,14,FORCIBLE TOUCHING,14
711,14,BURGLARY,101
712,14,FRAUDS,19
713,14,KIDNAPPING & RELATED OFFENSES,5
714,14,OTHER STATE LAWS,658
715,14,CHILD ABANDONMENT/NON SUPPORT 1,1
716,15,DISORDERLY CONDUCT,50
717,15,DANGEROUS WEAPONS,346
718,15,OTHER OFFENSES RELATED TO THEFT,470
719,15,CRIMINAL TRESPASS,406
720,15,OTHER STATE LAWS,686
721,15,POSSESSION OF STOLEN PROPERTY 5,662
722,15,ASSAULT 3 & RELATED OFFENSES,774
723,15,OTHER TRAFFIC INFRACTION,343
724,15,KIDNAPPING & RELATED OFFENSES,3
725,15,HARRASSMENT 2,4
726,15,THEFT-FRAUD,11
727,15,GRAND LARCENY,155
728,15,HARASSMENT,18
729,15,ALCOHOLIC BEVERAGE CONTROL LAW,8
730,15,MOVING INFRACTIONS,18
731,15,INTOXICATED/IMPAIRED DRIVING,18
732,15,POSSESSION OF STOLEN PROPERTY,29
733,15,BURGLAR'S TOOLS,3
734,15,INTOXICATED & IMPAIRED DRIVING,147
735,15,OFFENSES AGAINST THE PERSON,33
736,15,PETIT LARCENY,112
737,15,DANGEROUS DRUGS,2045
738,15,FELONY ASSAULT,349
739,15,ANTICIPATORY OFFENSES,1
740,15,VEHICLE AND TRAFFIC LAWS,110
741,15,F.C.A. P.I.N.O.S.,35
742,15,PROSTITUTION & RELATED OFFENSES,139
743,15,CRIMINAL MISCHIEF & RELATED OFFENSES,250
744,15,MURDER & NON-NEGL. MANSLAUGHTER,10
745,15,BURGLARY,76
746,15,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,116
747,15,LOITERING FOR DRUG PURPOSES,1
748,15,OTHER STATE LAWS (NON PENAL LAW),109
749,15,FORCIBLE TOUCHING,5
750,15,GAMBLING,19
751,15,DISRUPTION OF A RELIGIOUS SERVICE,1
752,15,FORGERY,110
753,15,OFFENSES INVOLVING FRAUD,19
754,15,SEX CRIMES,32
755,15,RAPE,7
756,15,MISCELLANEOUS PENAL LAW,350
757,15,ROBBERY,244
758,15,OFFENSES AGAINST PUBLIC ADMINISTRATION,188
759,15,FRAUDS,24
760,15,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),23
761,15,GRAND LARCENY OF MOTOR VEHICLE,24
762,15,OFFENSES RELATED TO CHILDREN,2
763,16,LOITERING,2
764,16,THEFT-FRAUD,3
765,16,INTOXICATED & IMPAIRED DRIVING,52
766,16,OFFENSES AGAINST PUBLIC SAFETY,2
767,16,OFFENSES INVOLVING FRAUD,8
768,16,ASSAULT 3 & RELATED OFFENSES,680
769,16,SEX CRIMES,121
770,16,FORGERY,50
771,16,POSSESSION OF STOLEN PROPERTY,10
772,16,OTHER STATE LAWS,441
773,16,FRAUDULENT ACCOSTING,1
774,16,PETIT LARCENY,51
775,16,CHILD ABANDONMENT/NON SUPPORT 1,3
776,16,HARRASSMENT 2,3
777,16,GRAND LARCENY,46
778,16,FELONY ASSAULT,279
779,16,OFFENSES AGAINST THE PERSON,20
780,16,MURDER & NON-NEGL. MANSLAUGHTER,31
781,16,GAMBLING,67
782,16,KIDNAPPING & RELATED OFFENSES,6
783,16,OFFENSES AGAINST PUBLIC ADMINISTRATION,245
784,16,GRAND LARCENY OF MOTOR VEHICLE,42
785,16,POSSESSION OF STOLEN PROPERTY 5,69
786,16,OTHER STATE LAWS (NON PENAL LAW),40
787,16,MOVING INFRACTIONS,12
788,16,DANGEROUS DRUGS,2812
789,16,CRIMINAL TRESPASS,598
790,16,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,76
791,16,FORCIBLE TOUCHING,21
792,16,ROBBERY,249
793,16,VEHICLE AND TRAFFIC LAWS,80
794,16,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),3
795,16,"LOITERING/GAMBLING (CARDS, DICE, ETC)",4
796,16,BURGLAR'S TOOLS,4
797,16,DANGEROUS WEAPONS,353
798,16,RAPE,124
799,16,OTHER TRAFFIC INFRACTION,225
800,16,ANTICIPATORY OFFENSES,1
801,16,PROSTITUTION & RELATED OFFENSES,8
802,16,F.C.A. P.I.N.O.S.,5
803,16,FRAUDS,29
804,16,BURGLARY,102
805,16,ALCOHOLIC BEVERAGE CONTROL LAW,5
806,16,OTHER OFFENSES RELATED TO THEFT,333
807,16,ARSON,4
808,16,MISCELLANEOUS PENAL LAW,342
809,16,CRIMINAL MISCHIEF & RELATED OFFENSES,169
810,16,DISORDERLY CONDUCT,61
811,16,INTOXICATED/IMPAIRED DRIVING,11
812,16,HARASSMENT,27
813,17,CRIMINAL MISCHIEF & RELATED OFFENSES,311
814,17,KIDNAPPING & RELATED OFFENSES,3
815,17,PROSTITUTION & RELATED OFFENSES,40
816,17,ANTICIPATORY OFFENSES,3
817,17,OFFENSES AGAINST PUBLIC ADMINISTRATION,474
818,17,POSSESSION OF STOLEN PROPERTY,38
819,17,MOVING INFRACTIONS,17
820,17,DANGEROUS WEAPONS,831
821,17,F.C.A. P.I.N.O.S.,12
822,17,LOITERING,4
823,17,OTHER STATE LAWS (NON PENAL LAW),162
824,17,PETIT LARCENY,195
825,17,HARRASSMENT 2,12
826,17,DANGEROUS DRUGS,4671
827,17,POSSESSION OF STOLEN PROPERTY 5,354
828,17,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),19
829,17,OTHER OFFENSES RELATED TO THEFT,728
830,17,BURGLAR'S TOOLS,5
831,17,BURGLARY,187
832,17,MURDER & NON-NEGL. MANSLAUGHTER,26
833,17,RAPE,20
834,17,FORCIBLE TOUCHING,30
835,17,OFFENSES INVOLVING FRAUD,31
836,17,GRAND LARCENY,185
837,17,OTHER TRAFFIC INFRACTION,802
838,17,PARKING OFFENSES,1
839,17,"LOITERING/GAMBLING (CARDS, DICE, ETC)",3
840,17,CRIMINAL TRESPASS,526
841,17,HARASSMENT,33
842,17,THEFT-FRAUD,15
843,17,GAMBLING,35
844,17,FELONY ASSAULT,577
845,17,GRAND LARCENY OF MOTOR VEHICLE,41
846,17,DISORDERLY CONDUCT,118
847,17,ASSAULT 3 & RELATED OFFENSES,1681
848,17,OFFENSES AGAINST PUBLIC SAFETY,2
849,17,FORGERY,210
850,17,OTHER STATE LAWS,1104
851,17,OFFENSES AGAINST THE PERSON,64
852,17,INTOXICATED & IMPAIRED DRIVING,127
853,17,INTOXICATED/IMPAIRED DRIVING,9
854,17,FRAUDS,58
855,17,OFFENSES RELATED TO CHILDREN,2
856,17,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,107
857,17,ROBBERY,533
858,17,ALCOHOLIC BEVERAGE CONTROL LAW,10
859,17,VEHICLE AND TRAFFIC LAWS,215
860,17,SEX CRIMES,57
861,17,MISCELLANEOUS PENAL LAW,608
862,18,"UNDER THE INFLUENCE, DRUGS",1
863,18,OTHER STATE LAWS (NON PENAL LAW),26
864,18,FELONY ASSAULT,211
865,18,MISCELLANEOUS PENAL LAW,175
866,18,ARSON,2
867,18,HARASSMENT,15
868,18,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,34
869,18,PETIT LARCENY,89
870,18,THEFT-FRAUD,8
871,18,OTHER OFFENSES RELATED TO THEFT,124
872,18,BURGLAR'S TOOLS,1
873,18,ASSAULT 3 & RELATED OFFENSES,636
874,18,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),15
875,18,VEHICLE AND TRAFFIC LAWS,153
876,18,OFFENSES AGAINST THE PERSON,17
877,18,OTHER STATE LAWS,335
878,18,FORGERY,98
879,18,FORCIBLE TOUCHING,2
880,18,CRIMINAL MISCHIEF & RELATED OFFENSES,153
881,18,OFFENSES AGAINST PUBLIC SAFETY,2
882,18,KIDNAPPING & RELATED OFFENSES,3
883,18,DANGEROUS DRUGS,1489
884,18,DISORDERLY CONDUCT,28
885,18,RAPE,3
886,18,F.C.A. P.I.N.O.S.,18
887,18,INTOXICATED/IMPAIRED DRIVING,19
888,18,PROSTITUTION & RELATED OFFENSES,9
889,18,OFFENSES AGAINST PUBLIC ADMINISTRATION,158
890,18,ALCOHOLIC BEVERAGE CONTROL LAW,13
891,18,GRAND LARCENY,75
892,18,GRAND LARCENY OF MOTOR VEHICLE,39
893,18,GAMBLING,7
894,18,HARRASSMENT 2,4
895,18,DANGEROUS WEAPONS,362
896,18,POSSESSION OF STOLEN PROPERTY,23
897,18,OFFENSES INVOLVING FRAUD,7
898,18,OTHER TRAFFIC INFRACTION,625
899,18,BURGLARY,80
900,18,MURDER & NON-NEGL. MANSLAUGHTER,14
901,18,SEX CRIMES,10
902,18,POSSESSION OF STOLEN PROPERTY 5,110
903,18,INTOXICATED & IMPAIRED DRIVING,128
904,18,FRAUDS,12
905,18,ROBBERY,184
906,18,CRIMINAL TRESPASS,65
907,18,MOVING INFRACTIONS,14
908,19,ROBBERY,377
909,19,INTOXICATED/IMPAIRED DRIVING,22
910,19,OFFENSES AGAINST THE PERSON,55
911,19,MISCELLANEOUS PENAL LAW,649
912,19,POSSESSION OF STOLEN PROPERTY 5,328
913,19,F.C.A. P.I.N.O.S.,8
914,19,THEFT-FRAUD,6
915,19,HARASSMENT,68
916,19,OFFENSES INVOLVING FRAUD,18
917,19,ALCOHOLIC BEVERAGE CONTROL LAW,7
918,19,PROSTITUTION & RELATED OFFENSES,158
919,19,HARRASSMENT 2,9
920,19,MOVING INFRACTIONS,18
921,19,ASSAULT 3 & RELATED OFFENSES,1548
922,19,MURDER & NON-NEGL. MANSLAUGHTER,20
923,19,OTHER OFFENSES RELATED TO THEFT,701
924,19,OTHER STATE LAWS,781
925,19,GRAND LARCENY OF MOTOR VEHICLE,67
926,19,FRAUDS,81
927,19,GAMBLING,25
928,19,KIDNAPPING & RELATED OFFENSES,19
929,19,INTOXICATED & IMPAIRED DRIVING,195
930,19,POSSESSION OF STOLEN PROPERTY,53
931,19,FORCIBLE TOUCHING,7
932,19,GRAND LARCENY,120
933,19,DISORDERLY CONDUCT,33
934,19,OFFENSES RELATED TO CHILDREN,1
935,19,RAPE,15
936,19,ESCAPE 3,1
937,19,SEX CRIMES,53
938,19,CRIMINAL TRESPASS,460
939,19,FELONY ASSAULT,594
940,19,BURGLAR'S TOOLS,6
941,19,CHILD ABANDONMENT/NON SUPPORT 1,2
942,19,OFFENSES AGAINST PUBLIC ADMINISTRATION,467
943,19,ARSON,6
944,19,VEHICLE AND TRAFFIC LAWS,297
945,19,OTHER STATE LAWS (NON PENAL LAW),115
946,19,DANGEROUS WEAPONS,611
947,19,LOITERING FOR DRUG PURPOSES,1
948,19,BURGLARY,137
949,19,OTHER TRAFFIC INFRACTION,1019
950,19,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,149
951,19,PETIT LARCENY,103
952,19,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),32
953,19,ANTICIPATORY OFFENSES,2
954,19,FORGERY,203
955,19,OFFENSES AGAINST PUBLIC SAFETY,5
956,19,CRIMINAL MISCHIEF & RELATED OFFENSES,417
957,19,DANGEROUS DRUGS,5485
958,20,OFFENSES RELATED TO CHILDREN,1
959,20,MOVING INFRACTIONS,14
960,20,MISCELLANEOUS PENAL LAW,263
961,20,FORGERY,127
962,20,GRAND LARCENY OF MOTOR VEHICLE,12
963,20,KIDNAPPING & RELATED OFFENSES,3
964,20,ROBBERY,265
965,20,PETIT LARCENY,110
966,20,DISRUPTION OF A RELIGIOUS SERVICE,2
967,20,OTHER STATE LAWS (NON PENAL LAW),37
968,20,HOMICIDE-NEGLIGENT-VEHICLE,1
969,20,FORCIBLE TOUCHING,20
970,20,OFFENSES AGAINST PUBLIC ADMINISTRATION,158
971,20,CHILD ABANDONMENT/NON SUPPORT 1,1
972,20,FRAUDS,23
973,20,OTHER TRAFFIC INFRACTION,300
974,20,ARSON,2
975,20,CRIMINAL MISCHIEF & RELATED OFFENSES,310
976,20,POSSESSION OF STOLEN PROPERTY 5,611
977,20,FELONY ASSAULT,258
978,20,DANGEROUS WEAPONS,254
979,20,FRAUDULENT ACCOSTING,1
980,20,BURGLAR'S TOOLS,21
981,20,OFFENSES INVOLVING FRAUD,21
982,20,MURDER & NON-NEGL. MANSLAUGHTER,17
983,20,BURGLARY,112
984,20,OTHER STATE LAWS,266
985,20,GAMBLING,17
986,20,OFFENSES AGAINST THE PERSON,63
987,20,HARASSMENT,28
988,20,VEHICLE AND TRAFFIC LAWS,107
989,20,POSSESSION OF STOLEN PROPERTY,16
990,20,F.C.A. P.I.N.O.S.,8
991,20,ALCOHOLIC BEVERAGE CONTROL LAW,9
992,20,DISORDERLY CONDUCT,32
993,20,ASSAULT 3 & RELATED OFFENSES,791
994,20,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,98
995,20,INTOXICATED/IMPAIRED DRIVING,32
996,20,RAPE,5
997,20,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),59
998,20,INTOXICATED & IMPAIRED DRIVING,342
999,20,SEX CRIMES,47
1000,20,OTHER OFFENSES RELATED TO THEFT,138
1001,20,THEFT-FRAUD,10
1002,20,PROSTITUTION & RELATED OFFENSES,138
1003,20,OFFENSES AGAINST PUBLIC SAFETY,10
1004,20,CRIMINAL TRESPASS,84
1005,20,HARRASSMENT 2,1
1006,20,GRAND LARCENY,155
1007,20,DANGEROUS DRUGS,1002
1008,21,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,119
1009,21,FORGERY,97
1010,21,OFFENSES AGAINST PUBLIC ADMINISTRATION,253
1011,21,PROSTITUTION & RELATED OFFENSES,122
1012,21,INTOXICATED/IMPAIRED DRIVING,21
1013,21,ALCOHOLIC BEVERAGE CONTROL LAW,5
1014,21,OTHER STATE LAWS (NON PENAL LAW),21
1015,21,CRIMINAL MISCHIEF & RELATED OFFENSES,377
1016,21,MURDER & NON-NEGL. MANSLAUGHTER,15
1017,21,PETIT LARCENY,84
1018,21,MOVING INFRACTIONS,14
1019,21,GRAND LARCENY,174
1020,21,DANGEROUS DRUGS,2159
1021,21,BURGLARY,94
1022,21,HARASSMENT,21
1023,21,"UNDER THE INFLUENCE, DRUGS",1
1024,21,FORCIBLE TOUCHING,20
1025,21,GRAND LARCENY OF MOTOR VEHICLE,21
1026,21,RAPE,5
1027,21,PARKING OFFENSES,1
1028,21,VEHICLE AND TRAFFIC LAWS,90
1029,21,BURGLAR'S TOOLS,6
1030,21,OFFENSES INVOLVING FRAUD,14
1031,21,ROBBERY,305
1032,21,THEFT-FRAUD,10
1033,21,OTHER TRAFFIC INFRACTION,346
1034,21,POSSESSION OF STOLEN PROPERTY 5,283
1035,21,HARRASSMENT 2,2
1036,21,ASSAULT 3 & RELATED OFFENSES,767
1037,21,ESCAPE 3,1
1038,21,FRAUDS,34
1039,21,INTOXICATED & IMPAIRED DRIVING,266
1040,21,OFFENSES AGAINST THE PERSON,46
1041,21,SEX CRIMES,36
1042,21,MISCELLANEOUS PENAL LAW,294
1043,21,DANGEROUS WEAPONS,295
1044,21,JOSTLING,1
1045,21,DISORDERLY CONDUCT,44
1046,21,F.C.A. P.I.N.O.S.,10
1047,21,OFFENSES AGAINST PUBLIC SAFETY,3
1048,21,CRIMINAL TRESPASS,304
1049,21,KIDNAPPING & RELATED OFFENSES,3
1050,21,ANTICIPATORY OFFENSES,2
1051,21,OFFENSES RELATED TO CHILDREN,1
1052,21,ARSON,2
1053,21,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),43
1054,21,OTHER STATE LAWS,529
1055,21,OTHER OFFENSES RELATED TO THEFT,204
1056,21,POSSESSION OF STOLEN PROPERTY,22
1057,21,FELONY ASSAULT,276
1058,21,GAMBLING,10
1059,22,GRAND LARCENY OF MOTOR VEHICLE,29
1060,22,OTHER STATE LAWS (NON PENAL LAW),30
1061,22,ROBBERY,420
1062,22,F.C.A. P.I.N.O.S.,10
1063,22,BURGLAR'S TOOLS,3
1064,22,ALCOHOLIC BEVERAGE CONTROL LAW,3
1065,22,FORCIBLE TOUCHING,16
1066,22,THEFT-FRAUD,13
1067,22,INTOXICATED & IMPAIRED DRIVING,211
1068,22,CRIMINAL TRESPASS,322
1069,22,MOVING INFRACTIONS,10
1070,22,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),40
1071,22,OFFENSES AGAINST PUBLIC ADMINISTRATION,213
1072,22,HARASSMENT,37
1073,22,SEX CRIMES,37
1074,22,CHILD ABANDONMENT/NON SUPPORT 1,1
1075,22,MISCELLANEOUS PENAL LAW,296
1076,22,DANGEROUS DRUGS,1797
1077,22,POSSESSION OF STOLEN PROPERTY,36
1078,22,MURDER & NON-NEGL. MANSLAUGHTER,35
1079,22,ESCAPE 3,1
1080,22,RAPE,11
1081,22,VEHICLE AND TRAFFIC LAWS,137
1082,22,OFFENSES AGAINST PUBLIC SAFETY,6
1083,22,PETIT LARCENY,207
1084,22,HOMICIDE-NEGLIGENT-VEHICLE,1
1085,22,DANGEROUS WEAPONS,494
1086,22,DISORDERLY CONDUCT,35
1087,22,LOITERING,2
1088,22,PROSTITUTION & RELATED OFFENSES,24
1089,22,BURGLARY,130
1090,22,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,128
1091,22,GAMBLING,24
1092,22,CRIMINAL MISCHIEF & RELATED OFFENSES,345
1093,22,OTHER OFFENSES RELATED TO THEFT,263
1094,22,OTHER STATE LAWS,353
1095,22,OFFENSES AGAINST THE PERSON,61
1096,22,HARRASSMENT 2,5
1097,22,ASSAULT 3 & RELATED OFFENSES,956
1098,22,KIDNAPPING & RELATED OFFENSES,7
1099,22,INTOXICATED/IMPAIRED DRIVING,9
1100,22,GRAND LARCENY,199
1101,22,FELONY ASSAULT,338
1102,22,OFFENSES INVOLVING FRAUD,22
1103,22,POSSESSION OF STOLEN PROPERTY 5,704
1104,22,FRAUDS,22
1105,22,OTHER TRAFFIC INFRACTION,595
1106,22,FORGERY,127
1107,22,FRAUDULENT ACCOSTING,2
1108,23,SEX CRIMES,43
1109,23,BURGLARY,81
1110,23,OFFENSES RELATED TO CHILDREN,4
1111,23,MISCELLANEOUS PENAL LAW,349
1112,23,RAPE,7
1113,23,DISORDERLY CONDUCT,81
1114,23,POSSESSION OF STOLEN PROPERTY 5,176
1115,23,OTHER TRAFFIC INFRACTION,722
1116,23,GRAND LARCENY,81
1117,23,FRAUDS,36
1118,23,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
1119,23,ADMINISTRATIVE CODE,2
1120,23,LOITERING,1
1121,23,ASSAULT 3 & RELATED OFFENSES,920
1122,23,OTHER STATE LAWS,1372
1123,23,DANGEROUS DRUGS,3943
1124,23,PROSTITUTION & RELATED OFFENSES,48
1125,23,BURGLAR'S TOOLS,8
1126,23,ROBBERY,221
1127,23,OFFENSES AGAINST PUBLIC ADMINISTRATION,352
1128,23,OFFENSES AGAINST PUBLIC SAFETY,1
1129,23,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,72
1130,23,MURDER & NON-NEGL. MANSLAUGHTER,33
1131,23,DANGEROUS WEAPONS,533
1132,23,INTOXICATED & IMPAIRED DRIVING,57
1133,23,HARRASSMENT 2,8
1134,23,HARASSMENT,27
1135,23,FORCIBLE TOUCHING,5
1136,23,KIDNAPPING & RELATED OFFENSES,2
1137,23,OFFENSES AGAINST THE PERSON,21
1138,23,POSSESSION OF STOLEN PROPERTY,17
1139,23,F.C.A. P.I.N.O.S.,3
1140,23,VEHICLE AND TRAFFIC LAWS,187
1141,23,FELONY ASSAULT,321
1142,23,OFFENSES INVOLVING FRAUD,16
1143,23,CRIMINAL TRESPASS,523
1144,23,MOVING INFRACTIONS,16
1145,23,GRAND LARCENY OF MOTOR VEHICLE,31
1146,23,FORGERY,81
1147,23,THEFT-FRAUD,1
1148,23,CRIMINAL MISCHIEF & RELATED OFFENSES,210
1149,23,INTOXICATED/IMPAIRED DRIVING,15
1150,23,PETIT LARCENY,134
1151,23,ESCAPE 3,2
1152,23,GAMBLING,52
1153,23,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),2
1154,23,CHILD ABANDONMENT/NON SUPPORT 1,1
1155,23,OTHER OFFENSES RELATED TO THEFT,428
1156,23,OTHER STATE LAWS (NON PENAL LAW),89
1157,24,HARRASSMENT 2,7
1158,24,MURDER & NON-NEGL. MANSLAUGHTER,8
1159,24,KIDNAPPING & RELATED OFFENSES,7
1160,24,ROBBERY,506
1161,24,OFFENSES AGAINST PUBLIC ADMINISTRATION,576
1162,24,CRIMINAL MISCHIEF & RELATED OFFENSES,507
1163,24,INTOXICATED & IMPAIRED DRIVING,588
1164,24,F.C.A. P.I.N.O.S.,14
1165,24,RAPE,24
1166,24,GAMBLING,13
1167,24,PROSTITUTION & RELATED OFFENSES,220
1168,24,OFFENSES AGAINST PUBLIC SAFETY,4
1169,24,DANGEROUS DRUGS,2139
1170,24,OTHER STATE LAWS,1109
1171,24,FORGERY,325
1172,24,ESCAPE 3,3
1173,24,POSSESSION OF STOLEN PROPERTY,23
1174,24,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),36
1175,24,HARASSMENT,32
1176,24,GRAND LARCENY,242
1177,24,FORCIBLE TOUCHING,33
1178,24,OFFENSES INVOLVING FRAUD,88
1179,24,SEX CRIMES,78
1180,24,MISCELLANEOUS PENAL LAW,320
1181,24,ASSAULT 3 & RELATED OFFENSES,1413
1182,24,OFFENSES RELATED TO CHILDREN,3
1183,24,FRAUDS,36
1184,24,CRIMINAL TRESPASS,318
1185,24,GRAND LARCENY OF MOTOR VEHICLE,40
1186,24,PETIT LARCENY,378
1187,24,OTHER OFFENSES RELATED TO THEFT,466
1188,24,FELONY ASSAULT,464
1189,24,OTHER TRAFFIC INFRACTION,1300
1190,24,THEFT-FRAUD,15
1191,24,BURGLARY,171
1192,24,POSSESSION OF STOLEN PROPERTY 5,1054
1193,24,DANGEROUS WEAPONS,425
1194,24,MOVING INFRACTIONS,164
1195,24,DISORDERLY CONDUCT,284
1196,24,VEHICLE AND TRAFFIC LAWS,411
1197,24,OTHER STATE LAWS (NON PENAL LAW),156
1198,24,BURGLAR'S TOOLS,18
1199,24,INTOXICATED/IMPAIRED DRIVING,49
1200,24,ALCOHOLIC BEVERAGE CONTROL LAW,19
1201,24,ADMINISTRATIVE CODE,5
1202,24,ARSON,5
1203,24,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,201
1204,24,OFFENSES AGAINST THE PERSON,73
1205,25,OTHER STATE LAWS,263
1206,25,JOSTLING,1
1207,25,SEX CRIMES,67
1208,25,ADMINISTRATIVE CODE,1
1209,25,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
1210,25,OTHER STATE LAWS (NON PENAL LAW),95
1211,25,OFFENSES INVOLVING FRAUD,74
1212,25,FORGERY,93
1213,25,MISCELLANEOUS PENAL LAW,240
1214,25,CRIMINAL MISCHIEF & RELATED OFFENSES,225
1215,25,OTHER OFFENSES RELATED TO THEFT,114
1216,25,BURGLARY,121
1217,25,F.C.A. P.I.N.O.S.,8
1218,25,VEHICLE AND TRAFFIC LAWS,125
1219,25,FELONY ASSAULT,206
1220,25,GRAND LARCENY,155
1221,25,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,155
1222,25,PROSTITUTION & RELATED OFFENSES,196
1223,25,OFFENSES AGAINST PUBLIC ADMINISTRATION,186
1224,25,DANGEROUS WEAPONS,173
1225,25,CHILD ABANDONMENT/NON SUPPORT 1,1
1226,25,CRIMINAL TRESPASS,271
1227,25,OFFENSES AGAINST PUBLIC SAFETY,3
1228,25,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),17
