,Precinct,OfnsDesc,CrimeCount
629,24,INTOXICATED & IMPAIRED DRIVING,41
630,24,GRAND LARCENY,77
631,24,POSSESSION OF STOLEN PROPERTY,22
632,24,GAMBLING,22
633,24,FELONY ASSAULT,90
634,24,DISORDERLY CONDUCT,19
635,24,VEHICLE AND TRAFFIC LAWS,27
636,24,MISCELLANEOUS PENAL LAW,81
637,24,CRIMINAL TRESPASS,229
638,24,CRIMINAL MISCHIEF & RELATED OFFENSES,62
639,24,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),8
640,24,BURGLARY,50
641,24,SEX CRIMES,16
642,24,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,43
643,24,OFFENSES INVOLVING FRAUD,6
644,24,ROBBERY,137
645,24,FRAUDS,6
646,24,BURGLAR'S TOOLS,2
647,24,ASSAULT 3 & RELATED OFFENSES,255
648,24,HARRASSMENT 2,2
649,24,OTHER STATE LAWS (NON PENAL LAW),47
650,24,OFFENSES RELATED TO CHILDREN,2
651,24,LOITERING FOR DRUG PURPOSES,2
652,24,OFFENSES AGAINST THE PERSON,15
653,24,OFFENSES AGAINST PUBLIC ADMINISTRATION,85
654,24,OTHER TRAFFIC INFRACTION,128
655,24,THEFT-FRAUD,4
656,24,POSSESSION OF STOLEN PROPERTY 5,191
657,24,MOVING INFRACTIONS,4
658,24,OTHER STATE LAWS,154
659,24,DANGEROUS WEAPONS,65
660,24,PROSTITUTION & RELATED OFFENSES,3
661,24,GRAND LARCENY OF MOTOR VEHICLE,1
662,24,INTOXICATED/IMPAIRED DRIVING,3
663,24,F.C.A. P.I.N.O.S.,1
664,24,DANGEROUS DRUGS,764
665,24,ARSON,1
666,24,OTHER OFFENSES RELATED TO THEFT,176
667,24,FORGERY,45
668,24,ANTICIPATORY OFFENSES,1
669,24,HOMICIDE-NEGLIGENT-VEHICLE,1
670,24,MURDER & NON-NEGL. MANSLAUGHTER,10
671,25,POSSESSION OF STOLEN PROPERTY 5,221
672,25,MURDER & NON-NEGL. MANSLAUGHTER,18
673,25,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
674,25,GRAND LARCENY,68
675,25,CHILD ABANDONMENT/NON SUPPORT 1,1
676,25,ASSAULT 3 & RELATED OFFENSES,384
677,25,THEFT-FRAUD,1
678,25,OTHER STATE LAWS (NON PENAL LAW),361
679,25,LOITERING,1
680,25,OTHER TRAFFIC INFRACTION,351
681,25,ALCOHOLIC BEVERAGE CONTROL LAW,2
682,25,BURGLARY,38
683,25,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,122
684,25,F.C.A. P.I.N.O.S.,4
685,25,VEHICLE AND TRAFFIC LAWS,307
686,25,LOITERING FOR DRUG PURPOSES,2
687,25,DANGEROUS DRUGS,2250
688,25,OFFENSES AGAINST PUBLIC SAFETY,2
689,25,DISORDERLY CONDUCT,37
690,25,OFFENSES AGAINST THE PERSON,34
691,25,CRIMINAL TRESPASS,669
692,25,FRAUDS,29
693,25,POSSESSION OF STOLEN PROPERTY,29
694,25,RAPE,71
695,25,CRIMINAL MISCHIEF & RELATED OFFENSES,127
696,25,PETIT LARCENY,98
697,25,OFFENSES AGAINST PUBLIC ADMINISTRATION,167
698,25,ROBBERY,154
699,25,ANTICIPATORY OFFENSES,6
700,25,INTOXICATED/IMPAIRED DRIVING,40
701,25,MISCELLANEOUS PENAL LAW,196
702,25,GAMBLING,58
703,25,MOVING INFRACTIONS,18
704,25,FORGERY,198
705,25,HARRASSMENT 2,3
706,25,KIDNAPPING & RELATED OFFENSES,3
707,25,INTOXICATED & IMPAIRED DRIVING,135
708,25,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),9
709,25,DANGEROUS WEAPONS,205
710,25,OFFENSES INVOLVING FRAUD,19
711,25,FORCIBLE TOUCHING,9
712,25,OTHER STATE LAWS,207
713,25,PROSTITUTION & RELATED OFFENSES,94
714,25,GRAND LARCENY OF MOTOR VEHICLE,19
715,25,OTHER OFFENSES RELATED TO THEFT,722
716,25,SEX CRIMES,94
717,25,FELONY ASSAULT,211
718,25,OFFENSES RELATED TO CHILDREN,1
719,26,THEFT-FRAUD,1
720,26,POSSESSION OF STOLEN PROPERTY,28
721,26,CRIMINAL TRESPASS,184
722,26,MOVING INFRACTIONS,10
723,26,ROBBERY,92
724,26,RAPE,4
725,26,CRIMINAL MISCHIEF & RELATED OFFENSES,53
726,26,BURGLARY,15
727,26,DANGEROUS DRUGS,557
728,26,SEX CRIMES,17
729,26,INTOXICATED & IMPAIRED DRIVING,38
730,26,FORCIBLE TOUCHING,2
731,26,GRAND LARCENY,48
732,26,OTHER STATE LAWS (NON PENAL LAW),38
733,26,FORGERY,97
734,26,PETIT LARCENY,34
735,26,ARSON,1
736,26,OFFENSES AGAINST THE PERSON,15
737,26,ALCOHOLIC BEVERAGE CONTROL LAW,1
738,26,GAMBLING,7
739,26,LOITERING,1
740,26,DISORDERLY CONDUCT,17
741,26,POSSESSION OF STOLEN PROPERTY 5,34
742,26,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,76
743,26,BURGLAR'S TOOLS,1
744,26,OTHER OFFENSES RELATED TO THEFT,337
745,26,DANGEROUS WEAPONS,126
746,26,GRAND LARCENY OF MOTOR VEHICLE,8
747,26,MISCELLANEOUS PENAL LAW,99
748,26,OFFENSES INVOLVING FRAUD,9
749,26,HARRASSMENT 2,1
750,26,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),9
751,26,FRAUDS,26
752,26,OFFENSES AGAINST PUBLIC ADMINISTRATION,98
753,26,FELONY ASSAULT,85
754,26,ASSAULT 3 & RELATED OFFENSES,160
755,26,PROSTITUTION & RELATED OFFENSES,6
756,26,"LOITERING/GAMBLING (CARDS, DICE, ETC)",2
757,26,OTHER STATE LAWS,155
758,26,OTHER TRAFFIC INFRACTION,218
759,26,HOMICIDE-NEGLIGENT-VEHICLE,1
760,26,F.C.A. P.I.N.O.S.,3
761,26,KIDNAPPING & RELATED OFFENSES,3
762,26,INTOXICATED/IMPAIRED DRIVING,3
763,26,MURDER & NON-NEGL. MANSLAUGHTER,4
764,26,VEHICLE AND TRAFFIC LAWS,49
765,26,CHILD ABANDONMENT/NON SUPPORT 1,1
766,26,OFFENSES AGAINST PUBLIC SAFETY,1
767,28,POSSESSION OF STOLEN PROPERTY,24
768,28,GRAND LARCENY,66
769,28,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,71
770,28,INTOXICATED & IMPAIRED DRIVING,15
771,28,BURGLARY,20
772,28,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),8
773,28,ROBBERY,91
774,28,LOITERING FOR DRUG PURPOSES,20
775,28,MOVING INFRACTIONS,10
776,28,CRIMINAL MISCHIEF & RELATED OFFENSES,76
777,28,SEX CRIMES,17
778,28,PETIT LARCENY,62
779,28,OFFENSES AGAINST THE PERSON,20
780,28,GRAND LARCENY OF MOTOR VEHICLE,8
781,28,DISORDERLY CONDUCT,55
782,28,FRAUDS,21
783,28,GAMBLING,45
784,28,THEFT-FRAUD,3
785,28,MISCELLANEOUS PENAL LAW,204
786,28,ARSON,2
787,28,CRIMINAL TRESPASS,339
788,28,FORGERY,128
789,28,OTHER OFFENSES RELATED TO THEFT,664
790,28,OFFENSES INVOLVING FRAUD,30
791,28,ANTICIPATORY OFFENSES,1
792,28,OTHER STATE LAWS,306
793,28,ASSAULT 3 & RELATED OFFENSES,307
794,28,OFFENSES AGAINST PUBLIC ADMINISTRATION,205
795,28,CHILD ABANDONMENT/NON SUPPORT 1,2
796,28,OTHER TRAFFIC INFRACTION,175
797,28,POSSESSION OF STOLEN PROPERTY 5,308
798,28,VEHICLE AND TRAFFIC LAWS,31
799,28,PROSTITUTION & RELATED OFFENSES,1
800,28,RAPE,1
801,28,HARRASSMENT 2,3
802,28,INTOXICATED/IMPAIRED DRIVING,4
803,28,ALCOHOLIC BEVERAGE CONTROL LAW,1
804,28,LOITERING,7
805,28,F.C.A. P.I.N.O.S.,3
806,28,DANGEROUS DRUGS,2070
807,28,OFFENSES RELATED TO CHILDREN,1
808,28,DANGEROUS WEAPONS,158
809,28,OTHER STATE LAWS (NON PENAL LAW),156
810,28,ESCAPE 3,1
811,28,FELONY ASSAULT,125
812,28,KIDNAPPING & RELATED OFFENSES,1
813,28,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
814,28,MURDER & NON-NEGL. MANSLAUGHTER,6
815,30,ALCOHOLIC BEVERAGE CONTROL LAW,5
816,30,ANTICIPATORY OFFENSES,3
817,30,F.C.A. P.I.N.O.S.,5
818,30,ROBBERY,139
819,30,CRIMINAL TRESPASS,179
820,30,POSSESSION OF STOLEN PROPERTY,33
821,30,PETIT LARCENY,37
822,30,INTOXICATED/IMPAIRED DRIVING,10
823,30,DANGEROUS WEAPONS,165
824,30,HARRASSMENT 2,4
825,30,VEHICLE AND TRAFFIC LAWS,72
826,30,OFFENSES AGAINST PUBLIC ADMINISTRATION,97
827,30,GRAND LARCENY,51
828,30,FORCIBLE TOUCHING,2
829,30,ESCAPE 3,2
830,30,MURDER & NON-NEGL. MANSLAUGHTER,23
831,30,LOITERING FOR DRUG PURPOSES,2
832,30,BURGLAR'S TOOLS,4
833,30,ASSAULT 3 & RELATED OFFENSES,337
834,30,OTHER STATE LAWS (NON PENAL LAW),96
835,30,GAMBLING,47
836,30,OTHER OFFENSES RELATED TO THEFT,249
837,30,FELONY ASSAULT,172
838,30,BURGLARY,35
839,30,INTOXICATED & IMPAIRED DRIVING,51
840,30,THEFT-FRAUD,9
841,30,OFFENSES INVOLVING FRAUD,3
842,30,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,101
843,30,FRAUDS,25
844,30,MOVING INFRACTIONS,10
845,30,OTHER STATE LAWS,137
846,30,MISCELLANEOUS PENAL LAW,128
847,30,OTHER TRAFFIC INFRACTION,420
848,30,DISORDERLY CONDUCT,26
849,30,POSSESSION OF STOLEN PROPERTY 5,27
850,30,OFFENSES AGAINST THE PERSON,20
851,30,PARKING OFFENSES,1
852,30,RAPE,7
853,30,FORGERY,58
854,30,KIDNAPPING & RELATED OFFENSES,1
855,30,DANGEROUS DRUGS,1572
856,30,GRAND LARCENY OF MOTOR VEHICLE,6
857,30,SEX CRIMES,19
858,30,PROSTITUTION & RELATED OFFENSES,6
859,30,ARSON,2
860,30,CHILD ABANDONMENT/NON SUPPORT 1,1
861,30,OFFENSES AGAINST PUBLIC SAFETY,7
862,30,CRIMINAL MISCHIEF & RELATED OFFENSES,67
863,30,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),21
864,32,INTOXICATED/IMPAIRED DRIVING,14
865,32,"LOITERING/GAMBLING (CARDS, DICE, ETC)",2
866,32,OFFENSES INVOLVING FRAUD,14
867,32,HARRASSMENT 2,1
868,32,RAPE,12
869,32,OTHER OFFENSES RELATED TO THEFT,149
870,32,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),23
871,32,GRAND LARCENY OF MOTOR VEHICLE,4
872,32,CRIMINAL MISCHIEF & RELATED OFFENSES,84
873,32,DISORDERLY CONDUCT,61
874,32,KIDNAPPING & RELATED OFFENSES,4
875,32,GRAND LARCENY,77
876,32,INTOXICATED & IMPAIRED DRIVING,41
877,32,GAMBLING,47
878,32,SEX CRIMES,28
879,32,MOVING INFRACTIONS,14
880,32,FORGERY,84
881,32,F.C.A. P.I.N.O.S.,12
882,32,DANGEROUS DRUGS,1949
883,32,LOITERING,1
884,32,CRIMINAL TRESPASS,415
885,32,MURDER & NON-NEGL. MANSLAUGHTER,25
886,32,ALCOHOLIC BEVERAGE CONTROL LAW,5
887,32,ASSAULT 3 & RELATED OFFENSES,467
888,32,PETIT LARCENY,65
889,32,MISCELLANEOUS PENAL LAW,260
890,32,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,106
891,32,OTHER STATE LAWS,190
892,32,DANGEROUS WEAPONS,355
893,32,OTHER TRAFFIC INFRACTION,532
894,32,ROBBERY,216
895,32,ANTICIPATORY OFFENSES,1
896,32,VEHICLE AND TRAFFIC LAWS,75
897,32,PROSTITUTION & RELATED OFFENSES,9
898,32,FORCIBLE TOUCHING,2
899,32,BURGLARY,58
900,32,POSSESSION OF STOLEN PROPERTY 5,82
901,32,THEFT-FRAUD,6
902,32,OFFENSES AGAINST PUBLIC ADMINISTRATION,215
903,32,FRAUDS,21
904,32,POSSESSION OF STOLEN PROPERTY,19
905,32,CHILD ABANDONMENT/NON SUPPORT 1,5
906,32,LOITERING FOR DRUG PURPOSES,1
907,32,FELONY ASSAULT,268
908,32,OFFENSES AGAINST THE PERSON,27
909,32,OTHER STATE LAWS (NON PENAL LAW),72
910,33,DANGEROUS WEAPONS,197
911,33,ARSON,2
912,33,INTOXICATED & IMPAIRED DRIVING,96
913,33,OFFENSES AGAINST THE PERSON,30
914,33,MOVING INFRACTIONS,13
915,33,MURDER & NON-NEGL. MANSLAUGHTER,13
916,33,F.C.A. P.I.N.O.S.,12
917,33,OFFENSES AGAINST PUBLIC ADMINISTRATION,176
918,33,ANTICIPATORY OFFENSES,3
919,33,THEFT-FRAUD,12
920,33,DISORDERLY CONDUCT,44
921,33,POSSESSION OF STOLEN PROPERTY 5,52
922,33,OTHER OFFENSES RELATED TO THEFT,230
923,33,GRAND LARCENY,45
924,33,OTHER STATE LAWS,90
925,33,ROBBERY,164
926,33,ALCOHOLIC BEVERAGE CONTROL LAW,10
927,33,ESCAPE 3,2
928,33,VEHICLE AND TRAFFIC LAWS,62
929,33,JOSTLING,1
930,33,PROSTITUTION & RELATED OFFENSES,15
931,33,MISCELLANEOUS PENAL LAW,104
932,33,BURGLARY,25
933,33,GAMBLING,72
934,33,HARASSMENT,1
935,33,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),19
936,33,FELONY ASSAULT,163
937,33,ASSAULT 3 & RELATED OFFENSES,360
938,33,POSSESSION OF STOLEN PROPERTY,16
939,33,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,111
940,33,INTOXICATED/IMPAIRED DRIVING,6
941,33,RAPE,6
942,33,OFFENSES AGAINST PUBLIC SAFETY,18
943,33,GRAND LARCENY OF MOTOR VEHICLE,11
944,33,SEX CRIMES,22
945,33,OTHER TRAFFIC INFRACTION,297
946,33,FORCIBLE TOUCHING,2
947,33,HARRASSMENT 2,2
948,33,KIDNAPPING & RELATED OFFENSES,2
949,33,DANGEROUS DRUGS,2418
950,33,FRAUDS,25
951,33,OTHER STATE LAWS (NON PENAL LAW),42
952,33,BURGLAR'S TOOLS,1
953,33,"LOITERING/GAMBLING (CARDS, DICE, ETC)",2
954,33,CRIMINAL MISCHIEF & RELATED OFFENSES,152
955,33,CRIMINAL TRESPASS,273
956,33,OFFENSES INVOLVING FRAUD,14
957,33,FORGERY,150
958,33,PETIT LARCENY,78
959,34,OFFENSES AGAINST THE PERSON,52
960,34,DANGEROUS DRUGS,1878
961,34,OFFENSES INVOLVING FRAUD,11
962,34,OTHER STATE LAWS,198
963,34,BURGLARY,64
964,34,DANGEROUS WEAPONS,225
965,34,OTHER OFFENSES RELATED TO THEFT,217
966,34,DISORDERLY CONDUCT,32
967,34,OTHER STATE LAWS (NON PENAL LAW),37
968,34,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),19
969,34,CRIMINAL TRESPASS,358
970,34,ANTICIPATORY OFFENSES,2
971,34,GAMBLING,80
972,34,SEX CRIMES,23
973,34,MURDER & NON-NEGL. MANSLAUGHTER,14
974,34,GRAND LARCENY,75
975,34,ARSON,1
976,34,OFFENSES AGAINST PUBLIC ADMINISTRATION,326
977,34,ASSAULT 3 & RELATED OFFENSES,334
978,34,INTOXICATED & IMPAIRED DRIVING,65
979,34,ESCAPE 3,1
980,34,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
981,34,OFFENSES RELATED TO CHILDREN,1
982,34,KIDNAPPING & RELATED OFFENSES,2
983,34,FRAUDS,17
984,34,GRAND LARCENY OF MOTOR VEHICLE,17
985,34,CHILD ABANDONMENT/NON SUPPORT 1,2
986,34,OTHER TRAFFIC INFRACTION,442
987,34,FRAUDULENT ACCOSTING,1
988,34,RAPE,7
989,34,MOVING INFRACTIONS,23
990,34,BURGLAR'S TOOLS,3
991,34,MISCELLANEOUS PENAL LAW,124
992,34,ROBBERY,166
993,34,ADMINISTRATIVE CODE,7
994,34,INTOXICATED/IMPAIRED DRIVING,10
995,34,OFFENSES AGAINST PUBLIC SAFETY,9
996,34,PETIT LARCENY,52
997,34,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,134
998,34,THEFT-FRAUD,4
999,34,VEHICLE AND TRAFFIC LAWS,111
1000,34,ALCOHOLIC BEVERAGE CONTROL LAW,5
1001,34,POSSESSION OF STOLEN PROPERTY 5,50
1002,34,PROSTITUTION & RELATED OFFENSES,4
1003,34,FELONY ASSAULT,151
1004,34,FORCIBLE TOUCHING,5
1005,34,F.C.A. P.I.N.O.S.,9
1006,34,POSSESSION OF STOLEN PROPERTY,26
1007,34,FORGERY,107
1008,34,CRIMINAL MISCHIEF & RELATED OFFENSES,146
1009,40,HARRASSMENT 2,3
1010,40,OFFENSES AGAINST PUBLIC SAFETY,1
1011,40,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
1012,40,OTHER STATE LAWS,84
1013,40,THEFT-FRAUD,10
1014,40,RAPE,13
1015,40,ALCOHOLIC BEVERAGE CONTROL LAW,3
1016,40,FRAUDULENT ACCOSTING,2
1017,40,OFFENSES INVOLVING FRAUD,13
1018,40,GAMBLING,57
1019,40,ROBBERY,259
1020,40,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),18
1021,40,BURGLAR'S TOOLS,1
1022,40,OFFENSES RELATED TO CHILDREN,14
1023,40,POSSESSION OF STOLEN PROPERTY 5,283
1024,40,PROSTITUTION & RELATED OFFENSES,54
1025,40,BURGLARY,50
1026,40,VEHICLE AND TRAFFIC LAWS,130
1027,40,OTHER OFFENSES RELATED TO THEFT,821
1028,40,OFFENSES AGAINST THE PERSON,29
1029,40,FORGERY,116
1030,40,INTOXICATED & IMPAIRED DRIVING,72
1031,40,LOITERING FOR DRUG PURPOSES,4
1032,40,OTHER STATE LAWS (NON PENAL LAW),265
1033,40,INTOXICATED/IMPAIRED DRIVING,19
1034,40,FRAUDS,29
1035,40,KIDNAPPING & RELATED OFFENSES,3
1036,40,ESCAPE 3,1
1037,40,DANGEROUS WEAPONS,539
1038,40,GRAND LARCENY,98
1039,40,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
1040,40,ASSAULT 3 & RELATED OFFENSES,813
1041,40,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,224
1042,40,DISORDERLY CONDUCT,18
1043,40,F.C.A. P.I.N.O.S.,12
1044,40,OTHER TRAFFIC INFRACTION,410
1045,40,FORCIBLE TOUCHING,11
1046,40,POSSESSION OF STOLEN PROPERTY,21
1047,40,GRAND LARCENY OF MOTOR VEHICLE,20
1048,40,DANGEROUS DRUGS,3523
1049,40,FELONY ASSAULT,385
1050,40,CHILD ABANDONMENT/NON SUPPORT 1,5
1051,40,ARSON,6
1052,40,OFFENSES AGAINST PUBLIC ADMINISTRATION,374
1053,40,SEX CRIMES,47
1054,40,CRIMINAL MISCHIEF & RELATED OFFENSES,183
1055,40,MURDER & NON-NEGL. MANSLAUGHTER,24
1056,40,PETIT LARCENY,136
1057,40,MISCELLANEOUS PENAL LAW,245
1058,40,MOVING INFRACTIONS,7
1059,40,CRIMINAL TRESPASS,1502
1060,41,CRIMINAL MISCHIEF & RELATED OFFENSES,102
1061,41,BURGLARY,66
1062,41,DISORDERLY CONDUCT,17
1063,41,GRAND LARCENY,57
1064,41,PROSTITUTION & RELATED OFFENSES,424
1065,41,OTHER OFFENSES RELATED TO THEFT,452
1066,41,GAMBLING,11
1067,41,MURDER & NON-NEGL. MANSLAUGHTER,36
1068,41,FRAUDS,8
1069,41,KIDNAPPING & RELATED OFFENSES,2
1070,41,VEHICLE AND TRAFFIC LAWS,40
1071,41,FORGERY,66
1072,41,FORCIBLE TOUCHING,9
1073,41,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),1
1074,41,CHILD ABANDONMENT/NON SUPPORT 1,2
1075,41,OTHER STATE LAWS,62
1076,41,CRIMINAL TRESPASS,481
1077,41,RAPE,137
1078,41,MISCELLANEOUS PENAL LAW,275
1079,41,FELONY ASSAULT,279
1080,41,PETIT LARCENY,43
1081,41,DANGEROUS DRUGS,1394
1082,41,ARSON,4
1083,41,SEX CRIMES,127
1084,41,ASSAULT 3 & RELATED OFFENSES,367
1085,41,OFFENSES INVOLVING FRAUD,13
1086,41,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,85
1087,41,GRAND LARCENY OF MOTOR VEHICLE,13
1088,41,F.C.A. P.I.N.O.S.,62
1089,41,ALCOHOLIC BEVERAGE CONTROL LAW,6
1090,41,POSSESSION OF STOLEN PROPERTY,16
1091,41,INTOXICATED & IMPAIRED DRIVING,40
1092,41,OTHER TRAFFIC INFRACTION,110
1093,41,ANTICIPATORY OFFENSES,1
1094,41,OTHER STATE LAWS (NON PENAL LAW),92
1095,41,ROBBERY,186
1096,41,THEFT-FRAUD,3
1097,41,INTOXICATED/IMPAIRED DRIVING,8
1098,41,DANGEROUS WEAPONS,134
1099,41,OFFENSES AGAINST THE PERSON,12
1100,41,OFFENSES RELATED TO CHILDREN,10
1101,41,OFFENSES AGAINST PUBLIC ADMINISTRATION,606
1102,41,MOVING INFRACTIONS,5
1103,41,POSSESSION OF STOLEN PROPERTY 5,42
1104,42,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),5
1105,42,OTHER STATE LAWS (NON PENAL LAW),47
1106,42,MURDER & NON-NEGL. MANSLAUGHTER,27
1107,42,CRIMINAL TRESPASS,444
1108,42,OTHER OFFENSES RELATED TO THEFT,371
1109,42,RAPE,6
1110,42,INTOXICATED/IMPAIRED DRIVING,9
1111,42,ALCOHOLIC BEVERAGE CONTROL LAW,5
1112,42,ASSAULT 3 & RELATED OFFENSES,485
1113,42,GAMBLING,15
1114,42,F.C.A. P.I.N.O.S.,16
1115,42,GRAND LARCENY,50
1116,42,KIDNAPPING & RELATED OFFENSES,5
1117,42,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,73
1118,42,OFFENSES AGAINST PUBLIC SAFETY,6
1119,42,INTOXICATED & IMPAIRED DRIVING,57
1120,42,OFFENSES RELATED TO CHILDREN,3
1121,42,SEX CRIMES,33
1122,42,BURGLAR'S TOOLS,1
1123,42,FORGERY,48
1124,42,DANGEROUS WEAPONS,248
1125,42,DISORDERLY CONDUCT,10
1126,42,THEFT-FRAUD,4
1127,42,OTHER STATE LAWS,161
1128,42,GRAND LARCENY OF MOTOR VEHICLE,25
1129,42,FELONY ASSAULT,245
1130,42,CRIMINAL MISCHIEF & RELATED OFFENSES,126
1131,42,FORCIBLE TOUCHING,6
1132,42,FRAUDS,3
1133,42,PETIT LARCENY,99
1134,42,OFFENSES AGAINST PUBLIC ADMINISTRATION,167
1135,42,OFFENSES INVOLVING FRAUD,10
1136,42,VEHICLE AND TRAFFIC LAWS,49
1137,42,DANGEROUS DRUGS,2072
1138,42,BURGLARY,88
1139,42,MOVING INFRACTIONS,3
1140,42,HARASSMENT,3
1141,42,OTHER TRAFFIC INFRACTION,123
1142,42,ARSON,2
1143,42,OFFENSES AGAINST THE PERSON,14
1144,42,PROSTITUTION & RELATED OFFENSES,44
1145,42,POSSESSION OF STOLEN PROPERTY 5,78
1146,42,MISCELLANEOUS PENAL LAW,120
1147,42,ROBBERY,167
1148,42,POSSESSION OF STOLEN PROPERTY,22
1149,43,MOVING INFRACTIONS,12
1150,43,OFFENSES AGAINST THE PERSON,96
1151,43,HARRASSMENT 2,6
1152,43,INTOXICATED/IMPAIRED DRIVING,20
1153,43,KIDNAPPING & RELATED OFFENSES,7
1154,43,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),18
1155,43,FORCIBLE TOUCHING,3
1156,43,DISORDERLY CONDUCT,18
1157,43,OFFENSES AGAINST PUBLIC ADMINISTRATION,385
1158,43,CRIMINAL MISCHIEF & RELATED OFFENSES,247
1159,43,OTHER STATE LAWS (NON PENAL LAW),140
1160,43,GAMBLING,21
1161,43,DANGEROUS DRUGS,3796
1162,43,CRIMINAL TRESPASS,1553
1163,43,POSSESSION OF STOLEN PROPERTY,20
1164,43,PROSTITUTION & RELATED OFFENSES,21
1165,43,ESCAPE 3,1
1166,43,F.C.A. P.I.N.O.S.,12
1167,43,THEFT-FRAUD,9
1168,43,RAPE,19
1169,43,GRAND LARCENY,102
1170,43,FELONY ASSAULT,301
1171,43,OTHER STATE LAWS,34
1172,43,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,276
1173,43,FORGERY,100
1174,43,FRAUDS,22
1175,43,ARSON,2
1176,43,OFFENSES AGAINST PUBLIC SAFETY,14
1177,43,DANGEROUS WEAPONS,672
1178,43,OFFENSES INVOLVING FRAUD,28
1179,43,BURGLAR'S TOOLS,4
1180,43,BURGLARY,56
1181,43,ROBBERY,325
1182,43,MISCELLANEOUS PENAL LAW,157
1183,43,OTHER OFFENSES RELATED TO THEFT,197
1184,43,OTHER TRAFFIC INFRACTION,270
1185,43,ASSAULT 3 & RELATED OFFENSES,987
1186,43,PETIT LARCENY,132
1187,43,POSSESSION OF STOLEN PROPERTY 5,258
1188,43,MURDER & NON-NEGL. MANSLAUGHTER,18
1189,43,ALCOHOLIC BEVERAGE CONTROL LAW,2
1190,43,INTOXICATED & IMPAIRED DRIVING,80
1191,43,VEHICLE AND TRAFFIC LAWS,105
1192,43,GRAND LARCENY OF MOTOR VEHICLE,28
1193,43,LOITERING FOR DRUG PURPOSES,72
1194,43,OFFENSES RELATED TO CHILDREN,4
1195,43,SEX CRIMES,34
1196,44,OTHER TRAFFIC INFRACTION,500
1197,44,CRIMINAL TRESPASS,703
1198,44,ASSAULT 3 & RELATED OFFENSES,991
1199,44,OFFENSES RELATED TO CHILDREN,20
1200,44,RAPE,20
1201,44,MURDER & NON-NEGL. MANSLAUGHTER,48
1202,44,INTOXICATED & IMPAIRED DRIVING,123
1203,44,OFFENSES AGAINST PUBLIC ADMINISTRATION,525
1204,44,DANGEROUS DRUGS,4415
1205,44,FRAUDS,19
1206,44,OTHER OFFENSES RELATED TO THEFT,768
1207,44,VEHICLE AND TRAFFIC LAWS,124
1208,44,INTOXICATED/IMPAIRED DRIVING,26
1209,44,BURGLAR'S TOOLS,1
1210,44,POSSESSION OF STOLEN PROPERTY,39
1211,44,F.C.A. P.I.N.O.S.,36
1212,44,ALCOHOLIC BEVERAGE CONTROL LAW,11
1213,44,MOVING INFRACTIONS,15
1214,44,PETIT LARCENY,149
1215,44,FORCIBLE TOUCHING,14
1216,44,DISORDERLY CONDUCT,43
1217,44,OFFENSES AGAINST PUBLIC SAFETY,9
1218,44,ARSON,2
1219,44,THEFT-FRAUD,14
1220,44,MISCELLANEOUS PENAL LAW,235
1221,44,FORGERY,156
1222,44,OTHER STATE LAWS (NON PENAL LAW),454
1223,44,OFFENSES AGAINST THE PERSON,79
1224,44,GRAND LARCENY,160
1225,44,OTHER STATE LAWS,97
1226,44,CRIMINAL MISCHIEF & RELATED OFFENSES,258
1227,44,OFFENSES INVOLVING FRAUD,42
1228,44,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,177
1229,44,POSSESSION OF STOLEN PROPERTY 5,84
1230,44,CHILD ABANDONMENT/NON SUPPORT 1,1
1231,44,HARASSMENT,1
1232,44,KIDNAPPING & RELATED OFFENSES,10
1233,44,SEX CRIMES,70
1234,44,GRAND LARCENY OF MOTOR VEHICLE,22
